node_id,001_tokyo_japan,002_new_york_united_states,003_mexico_city_mexico,004_mumbai_india,005_s_o_paulo_brazil,006_delhi_india,007_shanghai_china,008_kolkata_india,009_los_angeles_united_states,010_dhaka_bangladesh,011_buenos_aires_argentina,012_karachi_pakistan,013_cairo_egypt,014_rio_de_janeiro_brazil,015_saka_japan,016_beijing_china,017_manila_philippines,018_moscow_russia,019_istanbul_turkey,020_paris_france,021_seoul_korea_south,022_lagos_nigeria,023_jakarta_indonesia,024_guangzhou_china,025_chicago_united_states,026_london_united_kingdom,027_lima_peru,028_tehran_iran,029_kinshasa_congo_kinshasa,030_bogota_colombia,031_shenzhen_china,032_wuhan_china,033_hong_kong_hong_kong,034_tianjin_china,035_chennai_india,036_taipei_taiwan,037_bangalore_india,038_bangkok_thailand,039_lahore_pakistan,040_chongqing_china,041_miami_united_states,042_hyderabad_india,043_dallas_united_states,044_santiago_chile,045_philadelphia_united_states,046_belo_horizonte_brazil,047_madrid_spain,048_houston_united_states,049_ahmedabad_india,050_ho_chi_minh_city_vietnam,051_washington_united_states,052_atlanta_united_states,053_toronto_canada,054_singapore_singapore,055_luanda_angola,056_baghdad_iraq,057_barcelona_spain,058_haora_india,059_shenyeng_china,060_khartoum_sudan,061_pune_india,062_boston_united_states,063_sydney_australia,064_st_petersburg_russia,065_chittagong_bangladesh,066_dongguan_china,067_riyadh_saudi_arabia,068_hanoi_vietnam,069_guadalajara_mexico,070_melbourne_australia,071_alexandria_egypt,072_chengdu_china,073_rangoon_burma,074_phoenix_united_states,075_xian_china,076_porto_alegre_brazil,077_surat_india,078_hechi_china,079_abidjan_c_te_d_ivoire,080_bras_lia_brazil,081_ankara_turkey,082_monterrey_mexico,083_yokohama_japan,084_nanjing_china,085_montr_al_canada,086_guiyang_china,087_recife_brazil,088_seattle_united_states,089_harbin_china,090_san_francisco_united_states,091_fortaleza_brazil,092_zhangzhou_china,093_detroit_united_states,094_salvador_brazil,095_busan_korea_south,096_johannesburg_south_africa,097_berlin_germany,098_algiers_algeria,099_rome_italy,100_pyongyang_korea_north,101_medell_n_colombia,102_kabul_afghanistan,103_athens_greece,104_nagoya_japan,105_cape_town_south_africa,106_san_diego_united_states,107_changchun_china,108_casablanca_morocco,109_dalian_china,110_kanpur_india,111_kano_nigeria,112_tel_aviv_yafo_israel,113_addis_ababa_ethiopia,114_curitiba_brazil,115_zibo_china,116_jeddah_saudi_arabia,117_nairobi_kenya,118_hangzhou_china,119_benoni_south_africa,120_caracas_venezuela,121_milan_italy,122_stuttgart_germany,123_kunming_china,124_dar_es_salaam_tanzania,125_minneapolis_united_states,126_jaipur_india,127_taiyuan_china,128_frankfurt_germany,129_qingdao_china,130_surabaya_indonesia,131_lisbon_portugal,132_tampa_united_states,133_jinan_china,134_fukuoka_japan,135_campinas_brazil,136_denver_united_states,137_kaohsiung_taiwan,138_quezon_city_philippines,139_katowice_poland,140_aleppo_syria,141_durban_south_africa,142_kiev_ukraine,143_lucknow_india,144_el_giza_egypt,145_zhengzhou_china,146_taichung_taiwan,147_brooklyn_united_states,148_ibadan_nigeria,149_faisalabad_pakistan,150_fuzhou_china,151_dakar_senegal,152_changsha_china,153_zmir_turkey,154_xiangtan_china,155_lanzhou_china,156_incheon_korea_south,157_sapporo_japan,158_xiamen_china,159_guayaquil_ecuador,160_george_town_malaysia,161_mashhad_iran,162_damascus_syria,163_daegu_korea_south,164_nagpur_india,165_jinxi_china,166_shijianzhuang_china,167_tunis_tunisia,168_vienna_austria,169_jilin_china,170_omdurman_sudan,171_bandung_indonesia,172_bekasi_indonesia,173_mannheim_germany,174_nanchang_china,175_wenzhou_china,176_queens_united_states,177_vancouver_canada,178_birmingham_united_kingdom,179_cali_colombia,180_naples_italy,181_sendai_japan,182_manchester_united_kingdom,183_puebla_mexico,184_tripoli_libya,185_tashkent_uzbekistan,186_nanchong_china,187_havana_cuba,188_baltimore_united_states,189_bel_m_brazil,190_nanning_china,191_patna_india,192_santo_domingo_dominican_republic,193_r_mqi_china,194_zaozhuang_china,195_baku_azerbaijan,196_accra_ghana,197_yantai_china,198_medan_indonesia,199_santa_cruz_bolivia,200_xuzhou_china,201_riverside_united_states,202_linyi_china,203_saint_louis_united_states,204_las_vegas_united_states,205_maracaibo_venezuela,206_kuwait_kuwait,207_ad_damman_saudi_arabia,208_portland_united_states,209_haikou_china,210_hiroshima_japan,211_baotou_china,212_hefei_china,213_indore_india,214_goi_nia_brazil,215_sanaa_yemen,216_san_antonio_united_states,217_port_au_prince_haiti,218_haiphong_vietnam,219_suzhou_china,220_nanyang_china,221_bucharest_romania,222_ningbo_china,223_douala_cameroon,224_tangshan_china,225_tainan_taiwan,226_datong_china,227_asunci_n_paraguay,228_saidu_pakistan,229_brisbane_australia,230_rawalpindi_pakistan,231_sacramento_united_states,232_beirut_lebanon,233_san_jose_united_states,234_minsk_belarus,235_kyoto_japan,236_barranquilla_colombia,237_orlando_united_states,238_valencia_venezuela,239_shuyang_china,240_hamburg_germany,241_vadodara_india,242_manaus_brazil,243_shangqiu_china,244_wuxi_china,245_palembang_indonesia,246_brussels_belgium,247_essen_germany,248_cleveland_united_states,249_bhopal_india,250_hohhot_china,251_pittsburgh_united_states,252_luoyang_china,253_santos_brazil,254_jianmen_china,255_warsaw_poland,256_rabat_morocco,257_vit_ria_brazil,258_quito_ecuador,259_antananarivo_madagascar,260_coimbatore_india,261_daqing_china,262_luan_china,263_wanzhou_china,264_budapest_hungary,265_turin_italy,266_suzhou_china,267_ludhiana_india,268_cincinnati_united_states,269_kumasi_ghana,270_manhattan_united_states,271_qiqihar_china,272_anshan_china,273_austin_united_states,274_zhongli_taiwan,275_handan_china,276_taian_china,277_isfahan_iran,278_kansas_city_united_states,279_yaounde_cameroon,280_shantou_china,281_agra_india,282_la_paz_bolivia,283_zhanjiang_china,284_kalyan_india,285_abuja_nigeria,286_harare_zimbabwe,287_indianapolis_united_states,288_xiantao_china,289_tijuana_mexico,290_khulna_bangladesh,291_weifang_china,292_santiago_dominican_republic,293_xinyang_china,294_luzhou_china,295_perth_australia,296_toluca_mexico,297_leeds_united_kingdom,298_vishakhapatnam_india,299_k_be_japan,300_columbus_united_states,301_multan_pakistan,302_kochi_india,303_gujranwala_pakistan,304_montevideo_uruguay,305_niter_i_brazil,306_ganzhou_china,307_florence_italy,308_liuzhou_china,309_bamako_mali,310_conakry_guinea,311_bursa_turkey,312_le_n_mexico,313_virginia_beach_united_states,314_nasik_india,315_fushun_china,316_changde_china,317_daejeon_korea_south,318_charlotte_united_states,319_neijiang_china,320_phnom_penh_cambodia,321_quanzhou_china,322_kharkiv_ukraine,323_hyderabad_pakistan,324_bronx_united_states,325_lom_togo,326_c_rdoba_argentina,327_huainan_china,328_doha_qatar,329_kuala_lumpur_malaysia,330_maputo_mozambique,331_kaduna_nigeria,332_gwangju_korea_south,333_kawasaki_japan,334_san_salvador_el_salvador,335_suining_china,336_lyon_france,337_karaj_iran,338_kampala_uganda,339_tabriz_iran,340_the_hague_netherlands,341_davao_philippines,342_marseille_france,343_meerut_india,344_mianyang_china,345_semarang_indonesia,346_faridabad_india,347_novosibirsk_russia,348_makkah_saudi_arabia,349_dubai_united_arab_emirates,350_milwaukee_united_states,351_auckland_new_zealand,352_maanshan_china,353_brazzaville_congo_brazzaville,354_lubumbashi_congo_kinshasa,355_yiyang_china,356_varanasi_india,357_ciudad_ju_rez_mexico,358_ghaziabad_india,359_pretoria_south_africa,360_heze_china,361_porto_portugal,362_lusaka_zambia,363_asansol_india,364_changzhou_china,365_mosul_iraq,366_yekaterinburg_russia,367_peshawar_pakistan,368_mandalay_burma,369_jamshedpur_india,370_mbuji_mayi_congo_kinshasa,371_madurai_india,372_adana_turkey,373_sheffield_united_kingdom,374_jabalpur_india,375_san_jos_costa_rica,376_panama_city_panama,377_nizhny_novgorod_russia,378_chifeng_china,379_duisburg_germany,380_munich_germany,381_stockholm_sweden,382_huaiyin_china,383_ujungpandang_indonesia,384_rajkot_india,385_dhanbad_india,386_mudangiang_china,387_geneva_switzerland,388_shiraz_iran,389_huzhou_china,390_tianshui_china,391_lupanshui_china,392_d_sseldorf_germany,393_maoming_china,394_seville_spain,395_amritsar_india,396_vila_velha_brazil,397_vila_velha_brazil,398_almaty_kazakhstan,399_providence_united_states,400_warangal_india,401_rosario_argentina,402_allahabad_india,403_benin_city_nigeria,404_macei_brazil,405_jining_china,406_sofia_bulgaria,407_abbottabad_pakistan,408_banghazi_libya,409_cilacap_indonesia,410_prague_czechia,411_glasgow_united_kingdom,412_leshan_china,413_jacksonville_united_states,414_ouagadougou_burkina_faso,415_adelaide_australia,416_ottawa_canada,417_shangrao_china,418_torre_n_mexico,419_srinagar_india,420_samara_russia,421_vijayawada_india,422_omsk_russia,423_newcastle_australia,424_yulin_china,425_nampo_korea_north,426_xianyang_china,427_cagayan_de_oro_philippines,428_can_tho_vietnam,429_barquisimeto_venezuela,430_kazan_russia,431_helsinki_finland,432_aurangabad_india,433_calgary_canada,434_nezahualcoyotl_mexico,435_z_rich_switzerland,436_baoding_china,437_zigong_china,438_sharjah_united_arab_emirates,439_yerevan_armenia,440_mogadishu_somalia,441_huambo_angola,442_ankang_china,443_tbilisi_georgia,444_ikare_nigeria,445_belgrade_serbia,446_salt_lake_city_united_states,447_bhilai_india,448_jinhua_china,449_chelyabinsk_russia,450_natal_brazil,451_dushanbe_tajikistan,452_k_benhavn_denmark,453_changwon_korea_south,454_zhuzhou_china,455_suwon_korea_south,456_nashville_united_states,457_vereeniging_south_africa,458_xiangfan_china,459_memphis_united_states,460_ulsan_korea_south,461_zhucheng_china,462_amman_jordan,463_richmond_united_states,464_dublin_ireland,465_edmonton_canada,466_sholapur_india,467_rostov_russia,468_dnipro_ukraine,469_xining_china,470_zhangjiakou_china,471_gaziantep_turkey,472_lille_france,473_ranchi_india,474_monrovia_liberia,475_s_o_lu_s_brazil,476_amsterdam_netherlands,477_jerusalem_israel,478_new_orleans_united_states,479_guatemala_guatemala,480_florian_polis_brazil,481_zhuhai_china,482_port_elizabeth_south_africa,483_port_harcourt_nigeria,484_jiamusi_china,485_raleigh_united_states,486_ufa_russia,487_hengyang_china,488_benxi_china,489_louisville_united_states,490_haifa_israel,491_medina_saudi_arabia,492_bucaramanga_colombia,493_maracay_venezuela,494_rotterdam_netherlands,495_hims_syria,496_cologne_germany,497_qinhuangdao_china,498_fez_morocco,499_aden_yemen,500_da_nang_vietnam
001_tokyo_japan,0.0,6743.076,7022.237,4184.697,11516.191,3627.756,1098.132,3197.882,5465.044,3041.113,11410.171,4309.578,5945.021,11537.274,250.674,1304.584,1863.164,4649.205,5555.166,6036.472,718.347,8376.925,3595.652,1802.662,6298.497,5941.335,9622.705,4762.955,8300.543,8894.98,1785.115,1511.282,1792.055,1256.948,3988.423,1306.565,4144.784,2862.654,3703.491,1965.383,7453.035,3927.244,6459.013,10706.171,6755.773,11324.672,6689.579,6667.158,4061.806,2690.186,6774.421,6855.023,6425.295,3306.636,8606.029,5188.514,6472.609,3194.775,972.778,6514.891,4146.373,6706.365,4865.595,4720.199,3008.637,1784.6,5401.707,2280.595,6767.035,5089.709,5953.674,2080.734,2968.86,5775.464,1742.387,11692.228,4109.344,2001.141,8758.271,10982.645,5447.713,6664.491,26.999,1226.543,6454.409,2041.156,10499.663,4779.893,974.456,5136.28,10227.746,1523.357,6402.991,10863.497,606.097,8416.052,5542.16,6712.311,6125.662,801.569,8740.953,3897.819,5908.622,163.844,9156.233,5577.178,949.082,7206.159,1018.912,3521.717,7857.734,5694.719,6464.717,11546.53,1209.176,5917.925,6994.658,1193.116,8398.894,8802.424,6037.967,5858.435,2312.462,7079.529,5954.95,3758.063,1507.814,5801.282,1085.713,3446.788,6925.582,7249.549,1267.992,550.052,11462.471,5799.774,1476.683,1858.713,5489.024,5413.013,8369.997,5098.088,3476.787,5949.549,1469.532,1388.275,6745.208,8303.832,3774.574,1378.329,8649.175,1647.03,5749.679,1661.262,2001.876,737.161,517.572,1505.301,9005.626,3259.924,4340.552,5564.604,624.501,3760.378,1082.515,1402.077,6475.34,5674.518,897.973,6516.455,3612.153,3592.622,5839.585,1472.922,1236.876,6742.682,4691.055,5923.111,8862.087,6121.107,192.968,5868.771,7084.368,6573.523,3724.227,1962.631,7528.426,6760.811,10013.167,2080.57,3278.179,8221.666,2780.873,1249.655,4678.606,8583.812,1024.134,3431.354,10562.994,1278.638,5518.983,1205.048,6391.234,5520.784,8631.36,5159.987,5160.564,4840.439,2084.631,422.954,1653.177,1314.532,3889.077,11013.166,5906.207,6554.628,8141.733,2244.074,1298.988,1558.966,5519.221,1128.643,8200.059,1207.027,1463.039,1468.339,11180.062,3725.352,4447.676,3718.807,5149.588,5585.464,5180.773,5051.073,229.956,8504.284,7259.282,8785.276,1191.227,5579.728,4052.55,9855.741,1362.215,1152.228,3499.314,5874.018,5771.299,6495.378,3785.08,1557.733,6603.277,1537.235,11548.52,1571.607,5332.007,7159.577,11375.448,8967.937,7092.755,4255.646,1071.783,1361.366,1834.364,5621.611,6105.4,1141.118,3638.37,6547.253,8582.619,6736.609,1142.107,982.506,6545.191,1326.85,1407.537,1263.588,4851.869,6216.711,8120.487,1621.278,3628.48,10270.083,2034.093,4159.442,8052.275,7962.723,6460.916,1562.653,5592.858,3117.266,1151.379,8135.317,1488.608,2050.946,4923.585,7002.676,5835.292,3644.87,267.845,6544.374,3898.599,4335.067,3696.011,11537.804,11537.034,1613.011,6065.864,1977.616,8488.5,8865.007,5592.646,6820.687,6931.302,4098.34,954.066,1695.125,689.924,6885.497,2051.631,2739.402,1461.646,4908.168,4216.648,6734.878,8489.843,11030.846,1315.888,5127.887,3307.32,8158.999,7982.745,723.31,11.022,7761.144,2001.741,6147.512,4780.718,7163.711,4923.274,5804.949,2167.369,6271.845,3592.391,2023.876,3509.441,3629.842,2961.587,5890.538,4931.289,6222.084,5491.73,1250.1,8299.078,7932.356,1670.896,3406.408,6107.573,3618.209,8390.274,1364.542,6762.115,8029.239,3234.586,1166.03,5134.302,3807.829,3787.874,2781.719,3307.626,7927.431,4233.504,5464.304,5861.15,3645.104,8184.438,8430.077,4413.185,1202.427,5779.284,5824.638,5076.181,1184.742,3113.333,4185.138,3262.466,814.446,6086.198,4915.903,1180.517,1903.45,2145.602,5790.12,1979.564,6930.324,3673.204,11378.476,9656.899,3311.856,6730.208,3843.49,11258.666,3467.442,8280.635,10613.598,1301.488,5703.681,3695.973,6339.41,3603.86,5637.015,5765.213,2125.829,7141.479,8263.857,4879.941,6412.388,1365.402,6531.094,3611.429,4279.38,3838.948,3340.026,4798.899,1989.906,814.01,1751.432,2108.145,2770.271,8752.798,4249.124,4859.702,4015.688,4963.227,7028.485,5953.112,1348.312,2071.273,4919.454,4930.103,6380.845,8627.317,1761.559,4862.635,8213.149,5704.888,5471.038,3627.32,1254.356,3804.147,10346.206,3814.392,5401.251,629.048,1648.132,715.608,6641.861,8435.076,1599.621,6591.387,585.89,1139.167,5646.042,6844.694,5957.792,4886.422,4062.224,4878.211,5013.622,2106.02,1387.6,5369.17,5915.459,3337.409,8962.21,10130.669,5773.931,5687.141,6864.826,7655.138,11695.59,1824.918,8773.54,8293.051,910.33,6913.218,4016.824,1708.366,947.093,6566.94,5653.816,5776.558,8788.016,8796.568,5808.88,5494.642,5801.777,1134.673,7108.332,5966.651,2364.398
002_new_york_united_states,6743.076,0.0,2089.426,7792.481,4773.299,7300.238,7372.149,7924.268,2456.674,7873.565,5295.459,7258.542,5603.479,4817.789,6899.386,6828.622,8498.343,4665.424,5008.953,3623.374,6869.894,5264.672,10051.261,8001.394,718.249,3459.283,3649.628,6123.917,6373.613,2494.147,8036.377,7484.402,8052.872,6877.074,8370.481,7787.544,8304.414,8658.247,7048.937,7582.246,1091.558,8049.478,1372.162,5127.09,79.4,4610.038,3582.193,1420.711,7536.395,8880.06,205.45,749.312,349.507,9532.406,6468.179,5989.23,3828.809,7918.645,6633.85,6343.954,7851.566,184.906,9941.832,4277.426,7986.635,8005.076,6535.339,8171.82,2210.18,10363.22,5492.89,7504.344,8414.854,2141.269,7253.821,5099.729,7657.102,8023.441,4928.583,4243.775,5215.945,1834.634,6770.005,7345.601,332.488,7788.42,4183.371,2405.804,6330.344,2571.772,3795.756,7869.743,488.496,4345.795,7001.183,7971.564,3965.096,4020.423,4277.991,6791.097,2380.335,6735.192,4922.081,6841.798,7803.374,2426.602,6472.756,3598.306,6849.016,7511.324,5287.165,5660.856,6957.785,4833.53,7028.975,6369.241,7354.483,7452.735,7986.033,2129.59,4014.418,3911.788,7887.704,7734.616,1020.722,7377.724,6992.805,3851.745,7054.981,10089.603,3365.26,1001.927,7046.491,7074.893,4719.856,1625.516,7967.232,8494.494,4252.322,5561.248,8262.937,4665.92,7498.332,5602.676,7201.46,7859.117,3.317,5250.999,7028.084,7745.669,3813.08,7656.187,5048.574,7680.642,7131.896,6881.226,6245.718,7870.164,2989.108,9230.284,6357.045,5657.147,6957.063,7824.137,6733.808,6970.236,4357.468,4220.64,6458.192,6339.974,10103.482,10054.036,3860.727,7602.489,7597.997,7.69,2430.446,3365.988,2581.78,4394.018,6550.616,3333.576,2072.017,4648.527,6320.17,7498.383,1308.866,171.676,3322.851,8046.023,7661.315,1554.004,6486.148,7164.216,5816.178,5116.526,6945.736,9341.935,4096.44,7208.58,2408.712,7143.672,878.277,2236.739,2074.944,6334.88,6574.037,2442.065,8230.924,6984.605,6811.384,7373.638,7645.048,4270.105,6903.024,1584.436,1533.546,8185.713,7254.293,7328.38,4751.083,7460.983,5702.252,6835.115,7943.302,6837.376,4677.919,6800.388,9634.914,6889.069,2503.182,5606.575,2552.127,4424.364,6875.255,2055.137,942.675,2136.008,7204.123,3807.053,7597.911,3151.123,7209.18,7361.093,9829.695,3656.221,3747.989,407.354,7650.293,6793.814,318.041,7213.083,4805.516,7486.595,4255.824,3623.821,4734.947,2841.138,8694.687,8409.969,6295.149,7387.426,7493.411,4353.552,3960.719,7376.319,7124.916,570.513,4991.557,6.525,6255.244,6686.238,1513.547,7797.101,7071.151,7077.922,6295.172,1096.157,5805.591,7958.325,7414.271,3968.965,8151.382,7786.958,5364.067,7787.09,647.175,7504.147,2434.319,7920.519,7024.656,1476.96,7379.275,7629.483,11625.439,2117.957,3353.928,8143.478,6910.062,479.438,7061.182,8449.37,7007.114,5340.84,4819.505,7799.059,4158.507,7942.886,4394.599,4240.651,5051.019,2112.948,296.518,7758.305,6624.81,7605.957,6945.072,533.734,7580.852,8826.318,7834.041,4881.214,7270.044,11.194,5165.339,5020.011,7323.024,6691.344,9393.726,8196.553,5295.726,7030.381,6753.88,2080.132,7515.335,3815.767,6101.147,7063.422,5814.79,3622.776,8907.7,3915.078,7289.816,7450.04,10091.077,7317.366,5683.82,6400.446,6836.939,739.737,8823.249,7370.38,6368.856,7337.023,7632.25,7640.369,1906.605,7304.95,7963.423,7157.221,3324.763,7540.926,7822.687,7351.259,5788.025,5196.955,6826.855,8059.76,7868.414,6888.948,8511.49,5450.536,3365.715,7715.555,2214.229,2218.918,4820.521,6648.312,3737.921,4029.22,3925.754,7238.978,9844.412,7529.351,7805.163,6367.377,3859.598,6494.22,7411.481,7234.466,7786.926,3744.686,8099.585,3559.777,7056.268,4739.037,2950.313,6354.174,151.737,8038.452,5158.203,7608.707,5385.884,4243.034,7137.222,4710.42,6858.407,5004.134,10151.241,4082.463,3217.495,7579.899,837.352,4745.177,10628.407,338.345,7597.543,1986.471,6899.247,5146.15,8159.822,5550.622,9877.54,8053.689,6812.126,7249.331,8840.29,8930.664,2136.124,4986.333,4110.81,7807.809,2030.29,2086.932,3927.012,6907.501,7593.05,6833.776,5643.026,7622.109,6773.793,7363.653,5573.958,5340.125,4509.508,1973.833,7875.517,7535.337,5312.448,4038.833,6476.637,3842.96,7000.2,7680.542,6890.221,761.945,7986.884,7397.876,954.726,6966.203,7071.578,5716.285,289.859,3176.515,2027.558,7963.228,5126.813,4907.261,7087.94,6776.669,5529.112,3609.697,7814.037,4535.631,3522.304,3641.805,5693.767,1159.364,2059.911,4990.703,8059.342,8148.107,5527.218,6207.842,422.212,5210.187,7749.191,6662.204,649.029,5634.517,6237.308,2319.589,2138.973,3635.038,5615.27,3759.276,6801.381,3715.239,7070.185,8512.983
003_mexico_city_mexico,7022.237,2089.426,0.0,9724.613,4619.11,9103.703,8022.447,9495.85,1557.208,9385.907,4593.09,9236.047,7685.325,4772.481,7256.342,7739.782,8835.295,6660.196,7096.488,5712.633,7487.255,6877.872,10466.763,8769.892,1686.582,5548.063,2644.289,8168.822,7909.281,1974.098,8768.879,8329.741,8779.297,7758.208,10188.684,8322.729,10186.042,9782.451,8886.493,8641.934,1282.229,9886.089,933.99,4107.999,2010.035,4622.067,5632.119,752.195,9449.478,9707.203,1884.019,1340.206,2026.926,10319.645,7872.141,8068.64,5896.44,9489.986,7406.723,8357.2,9770.356,2274.295,8063.185,6266.041,9457.78,8758.052,8624.193,9169.677,285.409,8426.998,7575.189,8646.905,9726.86,1260.472,8293.004,4674.383,9576.71,8916.332,6426.161,4246.024,7301.498,437.025,7044.471,8083.746,2315.744,8815.533,4763.251,2341.568,7098.399,1887.377,4411.051,8518.27,1840.764,4693.765,7522.433,9061.552,6043.05,6060.753,6362.052,7464.171,1825.051,8630.312,7009.358,7173.609,8513.732,1445.473,7237.096,5568.467,7619.399,9265.048,7057.903,7749.754,8957.334,4560.236,7857.002,8445.771,9205.742,8122.534,9080.027,2232.769,6102.581,6000.784,9029.76,9513.98,1795.144,9215.525,7974.105,5939.516,7814.069,10139.705,5387.314,1207.722,7899.806,7530.972,4568.102,1444.891,8497.744,8830.797,6331.111,7647.509,9247.218,6721.169,9237.968,7684.318,8117.379,8405.266,2086.551,6888.981,8885.782,8370.027,5352.967,8508.222,7137.897,8530.122,8319.732,7505.616,6663.36,8504.361,1984.984,10268.697,8343.612,7746.432,7503.291,9628.189,7550.876,7904.986,6417.547,6307.189,7196.284,8353.11,10448.579,10459.752,5949.301,8373.245,8215.552,2097.056,2451.24,5454.025,1886.588,6477.407,6863.083,5419.853,66.508,6693.943,8174.058,8582.595,1108.367,1918.202,3723.76,8979.155,9309.835,1909.044,8046.222,7977.499,7846.771,6667.676,7700.098,10439.443,3541.017,8023.748,1503.36,7939.717,1428.781,1517.311,1925.771,8414.881,8655.256,2246.961,9057.434,7406.55,7887.135,8150.801,9504.508,4205.757,8974.39,694.037,1749.942,9151.99,8065.75,8254.059,6836.132,8084.962,7342.682,7698.776,8482.979,7824.522,4162.052,8650.905,7889.648,8735.789,1878.746,7695.93,1842.605,6468.269,7231.558,1722.398,1282.772,2171.495,7974.267,5884.939,9505.672,3079.454,8067.868,8049.262,10464.073,5744.606,5834.275,1835.324,9477.848,7827.82,1840.451,8160.191,4650.001,8365.156,6323.753,5602.478,4832.721,1948.9,10263.419,10316.595,7110.484,8185.713,8512.343,6439.329,6047.496,8050.902,8940.791,1616.529,6549.286,2091.427,7102.902,7459.872,755.172,8341.832,7988.01,7921.511,8351.225,1387.022,7463.308,8619.553,9210.513,3254.739,8992.185,9712.864,7074.098,9184.122,1602.857,8370.906,1430.31,9457.133,7824.727,1851.843,8250.92,8719.206,10107.178,35.972,5439.153,9863.134,7272.372,1712.288,8950.173,10377.083,8844.069,4692.266,4778.188,8556.896,6245.346,8862.685,6001.623,5706.788,7139.455,204.04,1836.785,9669.638,7389.136,8507.807,7529.347,1559.426,8686.315,9741.565,8460.212,6920.636,9228.148,2098.379,6746.298,4207.913,8120.006,8771.343,10329.271,9343.451,7030.275,7605.776,7030.45,767.183,8614.664,5902.101,8147.808,8894.252,7872.789,5709.211,8882.036,5995.365,9083.07,8578.795,10275.479,9120.424,7289.784,8478.345,8903.635,1756.453,6807.941,8111.967,7905.692,8856.286,8509.022,9340.025,961.833,9105.211,9071.804,8031.56,5369.899,8971.879,9428.773,8051.908,7862.627,7035.894,8693.185,9396.54,9496.947,8488.82,10399.453,7537.723,5451.996,9491.582,1199.873,1496.712,6779.173,7530.338,5824.388,6118.107,5955.285,7993.853,9661.683,9472.999,9425.716,7054.088,5947.372,8557.802,8093.586,8356.298,8873.428,5831.53,8933.526,5578.183,8885.039,4836.936,3418.793,8092.735,2240.537,9847.624,4421.325,9334.015,7023.097,4757.767,7984.759,6799.495,8699.738,7066.707,10384.793,6166.624,5297.479,8723.932,1324.982,6418.852,8782.431,2238.031,8302.474,504.075,8715.996,7093.089,9951.997,7275.175,8018.332,8922.085,7488.011,8294.06,8886.594,9786.245,2092.214,6919.567,6115.154,9692.968,2333.061,6.951,6016.39,7827.456,8704.988,8899.422,7699.438,9606.745,8113.206,8383.665,7622.438,7001.865,6598.094,1656.479,9627.28,8201.268,7157.152,4678.063,8353.274,5907.866,7534.5,8522.066,7501.677,1377.478,9059.206,8323.047,1217.946,7488.689,7853.642,7805.559,1805.342,5264.323,2477.626,9850.492,7168.549,6959.153,8330.122,7733.608,7613.737,5698.585,9463.516,5965.017,4018.457,5727.327,7782.693,933.133,658.604,4691.17,8806.246,8924.343,7150.64,6920.375,1682.752,7102.523,8595.168,7420.667,1525.728,7723.823,8321.967,1940.351,2195.536,5721.686,7703.656,5846.541,7635.117,5701.825,9133.931,9358.32
